x/a,n,m,gamma(kHz),gamma(cs/a),nu_ei(kHz),omega*/omega*_max,omega_plasma(kHz),omega_lab(kHz),omega_star_plasma(kHz),omega_star_lab(kHz),nu,eta,shat,beta,ky,mu,xstar
0.9796442052319768,14,76,-6978.96147538141,-338.60557800198836,107.39164739639598,0.9471663280752438,0.0,-32.27892198335324,188.4195320933753,220.69845407672852,1.5387912338422367,1.6998219256265186,0.00876479965732804,0.0006520064622617525,0.14891931607573725,2.9113885577384266,9.616888475685034
0.974249706018881,15,80,2.896681055202883,0.12254035660379098,81.08044500603818,0.9978974933028758,213.62041779423274,175.6460837367026,212.69085918102172,250.66519323855186,1.1251481590753862,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.18078514977622093,-0.582277711547714,9.616888475685034
0.9783205549620968,15,81,-7589.824609906772,-355.3589121113576,102.48869840711959,0.9737758661246285,0.0,-35.6384989475857,207.54960003986008,243.18809898744578,1.3503434357803754,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.16469272456131487,2.0541463712932084,9.616888475685034
0.9811676517690086,15,82,-7215.958187005895,-365.2297272788305,111.41579026969214,0.9066104775302973,0.0,-33.2406083880653,193.23403726589922,226.4746456539645,1.5440193441021266,1.6778708004969396,0.00970471983994577,0.0005698226565966196,0.1537879280920633,3.898025791194255,9.616888475685034
0.9725514377480915,16,85,-0.015889042238182695,-0.0006469293371259843,70.70515433102658,0.9824008377610912,216.5230366693261,175.4707450672418,223.3471122591076,264.3994038611919,0.9807813718038175,2.098143115908369,0.007074742539358342,0.0011202570970477404,0.19992103335989744,-1.6821356111378005,9.616888475685034
0.9769969046922168,16,86,-0.4313793548068556,-0.019514394593950872,96.35481817632154,0.9911094354571259,219.1461749902634,180.14669004297795,225.32699671408065,264.3264816613661,1.191631428299986,1.78664560850087,0.007578735506889898,0.0008129931689584006,0.18123015211774376,1.196904184847991,9.616888475685034
0.9800188232328862,16,87,-7919.80287804472,-388.2237664257906,108.53510908087745,0.9380037319184954,0.0,-36.550810742048725,213.25350789573554,249.80431863778426,1.3704269001663982,1.6926618146888097,0.008977863790561851,0.0006310427701029204,0.16866315987357114,3.1540042708832954,9.616888475685034
0.970878144010696,17,90,-7021.219609349477,-275.99353561657944,60.467877801065995,0.9528000795670147,0.0,-43.87264581071455,230.1560211334513,274.0286669441659,0.8612161585224708,2.27800630003048,0.007580941736561597,0.0012412593203813664,0.21963418581387056,-2.765819129851534,9.616888475685034
0.9756482798889429,17,91,0.3147032474433327,0.013764801521015184,89.17614498524551,0.9993185224673463,238.66155057142794,196.33881101581704,241.39290068128824,283.71564023689916,1.0557005754509514,1.8576994912840672,0.00718892079988189,0.0009024248244275005,0.19861562799869104,0.3234876175264918,9.616888475685034
0.978894969230158,17,92,-8562.858617894786,-407.10403655217635,104.77593594806578,0.9633447299889033,0.0,-39.88825880085311,232.70316070385093,272.59141950470405,1.223609318144101,1.7175873278760496,0.00837531495923449,0.0006953566277211675,0.1841126874979204,2.4261571314486887,9.616888475685034
0.9813174989693723,17,93,-8141.670914861845,-413.82986223482914,111.7218744199841,0.9021920058855968,0.0,-37.5143593623721,217.9312605299081,255.44561989228018,1.3722229206789291,1.6767387531237021,0.009807821350518593,0.0005621832734039899,0.17366140035278604,3.9950720764521597,9.616888475685034
0.9693047484068764,18,95,-6710.609042374506,-255.8107979813406,51.260646632738066,0.9145016628528876,0.0,-46.39442361664457,233.899147798282,280.2935714149266,0.7638747289411426,2.4855129589775404,0.008533137644567578,0.0013543774216404048,0.239460240245213,-3.7848051250599974,9.616888475685034
0.974249706018881,18,96,0.27873708248989626,0.01179161282726029,81.08044500603818,0.9978974933028759,251.6057876881549,206.03658681911872,255.22903101722608,300.7982318862623,0.9376234658961552,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.21694217973146512,-0.582277711547714,9.616888475685034
0.9777711152274297,18,97,-2.9598858363768694,-0.13659717542987465,100.08431429448211,0.9821202265585472,232.36238554175986,189.11526404705026,251.19373026711878,294.4408517618284,1.097229662579497,1.753850229638546,0.00787117061834445,0.0007637382808134879,0.20021850064683178,1.698309992014082,9.616888475685034
0.9803185176336138,18,98,-8852.191878526955,-437.53760178714293,109.37478041986773,0.9302414116036205,0.0,-40.80744827900165,237.92485269188558,278.7323009708872,1.2355672122876329,1.6877507396673985,0.00915699437363288,0.000614623167718608,0.1883774500847693,3.348096841399176,9.616888475685034
0.972851132148819,19,101,-1.0059790668158997,-0.04122879739473533,72.53826399542034,0.9861818741014278,253.74742570169414,205.08625309954755,266.24548505649534,314.90665765864196,0.8364638875874689,2.070169055838279,0.007032229390941519,0.001098689332358194,0.23593475274178477,-1.4880430406219198,9.616888475685034
0.9766222866913074,19,102,-2.944768478906643,-0.1319537278888345,94.42622085389894,0.9943057686621534,257.1164197215986,210.5082557417821,268.43874200500596,315.0469059848225,0.98664207001976,1.8048666322791143,0.007453771938726391,0.0008373982956975576,0.21708927136893444,0.954288471703122,9.616888475685034
0.9793195362978553,19,103,-9519.996908672254,-457.82618893958494,106.31083499625005,0.9545309338888819,0.0,-44.14795547163185,257.7004892999451,301.84844477157696,1.116710814258837,1.7069387918098216,0.00859033438865118,0.0006705623242609371,0.20368921875867108,2.7011216063461925,9.616888475685034
0.9714525582787572,20,106,-8537.274131955222,-339.5642528829176,63.983693393031295,0.9646075732550589,0.0,-51.55445321649889,274.12730586730237,325.68175908380124,0.7494627957832442,2.2109465109154374,0.007352768476150591,0.0011996897148377106,0.2555115659981127,-2.3938083696960537,9.616888475685034
0.9754484836217912,20,107,-1.9506212129825364,-0.0849040603350823,88.0589061819242,0.9997471596327235,276.3952546896066,226.46855260944332,284.1134602476739,334.0401623278372,0.8894298005625254,1.869658382573562,0.007146420197517806,0.0009160207301191811,0.23472209813840325,0.19409257051588072,9.616888475685034
0.9783205549620968,20,108,-10119.766146542363,-473.81188281514346,102.48869840711959,0.9737758661246285,0.0,-47.517998596780934,276.7328000531468,324.25079864992773,1.0127575768352817,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.2195902994150865,2.0541463712932084,9.616888475685034
0.9805432884341595,20,109,-9783.728494352745,-486.6098577106553,109.96450482885686,0.9242206789842683,0.0,-45.07696930279803,262.6499436468919,307.72691294968996,1.1239529479209214,1.6845587937001292,0.00929610592286379,0.0006025155194991347,0.20817372823394215,3.4936662692861407,9.616888475685034
0.9700789589420893,21,111,-8248.874620978713,-319.1430298342192,55.68638079695467,0.9342379343643307,0.0,-54.20548567818603,278.7715355356648,332.97702121385083,0.6750785210788861,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.27545042309222406,-3.283399317893906,9.616888475685034
0.974249706018881,21,112,-2.024951360129369,-0.08566295599920816,81.08044500603818,0.9978974933028759,287.25807392096425,234.09400624042203,297.76720285343043,350.9312705339726,0.8036772564824187,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.2530992096867093,-0.582277711547714,9.616888475685034
0.9773215736263383,21,113,-7.245037728977498,-0.33048293169683496,97.96638375497565,0.9877391364039635,272.46873280482043,221.58003543240693,294.73600421862443,345.62470159103793,0.9213870825366193,1.77203196276709,0.0076958101327881815,0.000792137556529291,0.2360685264298281,1.407171136240225,9.616888475685034
0.9796442052319768,21,114,-10468.442213072116,-507.9083670029826,107.39164739639598,0.9471663280752439,0.0,-48.418382975029864,282.629298140063,331.04768111509287,1.0258608225614911,1.6998219256265186,0.00876479965732804,0.0006520064622617525,0.22337897411360585,2.9113885577384266,9.616888475685034
0.9687802832056032,22,116,-7898.621852175862,-298.1858418401472,48.37130974438228,0.9001415674701644,0.0,-56.596090900259,281.3877151646341,337.9838060648931,0.6124018930094401,2.5624912855793838,0.008965741758335751,0.0013916436607831182,0.29539927487552986,-4.124467123462843,9.616888475685034
0.9730509284159707,22,117,-6.370500802474487,-0.26224451260127,73.76053009390608,0.9884518412338944,290.89910670644787,234.63008306604615,308.99384630884765,365.26286994924936,0.728564530735754,2.0520653301926344,0.00701113413454382,0.001084347506453117,0.2720475705114606,-1.3586479936113087,9.616888475685034
0.9763225922905798,22,118,-6.732595949720974,-0.2994241976303924,92.84624720208586,0.9963591872023897,295.34760121605285,241.11939118100014,311.4657130634789,365.6939230985316,0.8406965953595578,1.8202342306175738,0.007362632851471227,0.0008571730601590403,0.25310879036633366,0.7601959011872415,9.616888475685034
0.9787700965631881,22,119,-11095.102643407972,-525.731279745436,104.29897566941938,0.965759284097738,0.0,-51.76423444089713,301.90006569194753,353.6643001328447,0.9400451624608216,1.7210209350457704,0.008314665187320517,0.0007027606620049209,0.23897582192255395,2.3452852270670657,9.616888475685034
0.9807181101679172,22,120,-10714.965257668771,-535.5313573748091,110.39891355227464,0.9194206205794018,0.0,-49.3552572311938,287.41442129730666,336.76967852850044,1.0303245124687772,1.682364472358902,0.009407184294139443,0.0005932218620651929,0.22802445152538411,3.6068869354203983,9.616888475685034
0.9718271762796666,23,122,-10013.013756571832,-401.39869768517,66.27550882828858,0.9713749060756713,0.0,-59.214747478160575,317.4580548385362,376.6728023166968,0.6618937159133536,2.1704545959519868,0.007236324834001208,0.0011725732058018292,0.291654202741469,-2.151192656551185,9.616888475685034
0.9752986364214273,23,123,-5.811925785620971,-0.2520577182551296,87.2122159486991,0.9999323674417352,311.9339881725976,254.40540469579395,326.79100762503845,384.3195911018421,0.7683082739320675,1.8789113116057634,0.00711742350501803,0.0009262702955391023,0.27084148831021926,0.0970462852579044,9.616888475685034
0.9778959878943995,23,124,-11.494071358328902,-0.5321782645014639,100.64883260111237,0.980365507046356,282.13928138875764,227.0155494942705,320.39630111001304,375.5200330045002,0.8636282616320571,1.7491953300402578,0.007922563599449473,0.000755951861194527,0.25508190790334406,1.7791818963957051,9.616888475685034
0.9799189250993104,23,125,-11407.577063415116,-557.6569924706799,108.24123261990536,0.9405161660361993,0.0,-52.67307562058768,307.37301400988656,360.0460896304742,0.9488538365175059,1.6944636209879569,0.00891979916106012,0.0006365856785696979,0.24303846031551576,3.0893067473780254,9.616888475685034
0.9706533732101503,24,127,-9776.890554485995,-382.57931547958293,59.10019767292107,0.9477628678160839,0.0,-61.951614013781054,323.2083455601819,385.15995957396296,0.6044886903822783,2.3058398655376386,0.0076875485504110655,0.0012575032128324802,0.31141182718017235,-2.911388557738498,9.616888475685034
0.974249706018881,24,128,-6.4425479104341274,-0.2725436813154121,81.08044500603818,0.9978974933028758,323.86122639087847,263.10229189883023,340.30537468963473,401.064309181683,0.7032175994221164,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.28925623964195346,-0.582277711547714,9.616888475685034
0.9769969046922168,24,129,-13.07344331339448,-0.5914059833332895,96.35481817632154,0.991109435457126,307.7593379352117,249.26011051428353,337.99049507112096,396.48972249204917,0.7944209521999906,1.78664560850087,0.007578735506889898,0.0008129931689584006,0.27184522817661566,1.196904184847991,9.616888475685034
0.9791197400307036,24,130,-12057.516179862383,-576.7308433330453,105.60541136212396,0.9587945350878296,0.0,-56.02558416324966,326.97039095017203,382.9959751134217,0.8758471461850386,1.7117557718583447,0.008487440125560098,0.0006821565156169019,0.2585283056501058,2.571726559335581,9.616888475685034
0.980842982834887,24,131,-11650.809949905692,-584.3421915295099,110.69599019187613,0.9159295415252958,0.0,-53.66155029101337,312.35246897595636,366.01401926696974,0.950114117969731,1.6809506834199512,0.009488094868636101,0.0005866498981885003,0.24800312531877455,3.6877588398020213,9.616888475685034
0.9695045446740281,25,132,-9450.274497302862,-361.6084172918978,52.38408682114697,0.919761377636885,0.0,-64.47084814808358,326.7283446178815,391.19919276596505,0.554312859759762,2.457342373611801,0.008384492175501005,0.0013401099300063394,0.3313898958731357,-3.6554100780493863,9.616888475685034
0.9732007756163346,25,133,-11.4001596851571,-0.4708631499655696,74.677413020573,0.9900237442800567,326.76905566173815,262.89562364017144,351.68776050598944,415.56119252755616,0.6452485769394376,2.03875051122876,0.006998883749124771,0.001073613270176399,0.30817105113979726,-1.2616017083533324,9.616888475685034
0.9760978214900342,25,134,-11.91641427404496,-0.5270119811634587,91.64033445880726,0.9976027210890969,329.02457093317264,267.18833661789864,354.3800528841247,416.2162871993987,0.7324029138250168,1.8322570499834319,0.0072997547161724186,0.0008721437517050845,0.28910941941702434,0.6146264733003488,9.616888475685034
0.9783205549620968,25,135,-12649.707683177954,-592.2648535189294,102.48869840711959,0.9737758661246286,0.0,-59.397498245976166,345.91600006643347,405.31349831240965,0.8102060614682253,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.2744878742688581,2.0541463712932084,9.616888475685034
0.980118721366462,25,136,-12348.89376446542,-607.0050251312857,108.82167574857635,0.9354500090191193,0.0,-56.96702539568811,332.301442907796,389.2684683034841,0.8812261067603994,1.6909409801873139,0.009036777112783017,0.0006255346430335228,0.2629013409453672,3.2187017943885645,9.616888475685034
0.9721268706803942,26,138,0.0,0.0,68.10852703656431,0.9762639248784843,0.0,-66.85490638751038,360.6718307540159,427.52673714152627,0.5928856440325754,2.13965313838315,0.007159364431679986,0.0011508999839076905,0.32770746126292893,-1.9571000860353045,9.616888475685034
0.9751737637544575,26,139,-10.464660873363675,-0.45247883052804994,86.50095423521473,0.9999969227705843,344.7367138180466,279.6008703596527,369.43977104238655,434.5756145007805,0.6759217834266091,1.8868165804583652,0.007095207546930855,0.0009348448811125479,0.3070265988518508,0.016174380876281452,9.616888475685034
0.97752136989349,26,140,-22.25783988507978,-1.0205436474816185,98.924023230584,0.9853771894510189,316.4866400355748,253.7166236446257,364.038643491597,426.80865988254607,0.7510010308768952,1.7636704170831956,0.007771877412388416,0.0007794455917890011,0.2909092286673919,1.5365661832508362,9.616888475685034
0.9794194344314311,26,141,-13008.187782095496,-627.2764512130082,106.65211087145418,0.9523222607791807,0.0,-60.270663114875354,351.8268006326086,412.0974637474839,0.8198844655229411,1.7046565326867744,0.00864302035990696,0.0006648150206613615,0.27806428016921125,2.7658191298514616,9.616888475685034
0.9809678555018568,26,142,-12578.923461414013,-633.1042174523748,110.98190075659058,0.9123866010161488,0.0,-57.936109746305455,337.0729342322957,395.0090439786012,0.8822845698761804,1.6796644026515515,0.009570332458938048,0.0005801333936157082,0.2678588849444418,3.768630744183644,9.616888475685034
0.9711029148112417,27,143,-11300.993804423792,-446.26121313492337,61.84386805339675,0.9576275774854129,0.0,-69.65534002510745,367.39398633220986,437.04932635731734,0.547242739211023,2.250988299705048,0.007483963267296213,0.001224999623851275,0.3473147810683084,-2.6202497019646414,9.616888475685034
0.974249706018881,27,144,-14.125646291361067,-0.5975672505239505,81.08044500603818,0.9978974933028758,356.4714172835907,288.1176159800364,382.8435465258391,451.1973478293934,0.6250823105974368,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.3254132695971977,-0.582277711547714,9.616888475685034
0.9767221848248833,27,145,-21.981789016865754,-0.9874816177365247,94.94594999238944,0.9935223275321504,341.3376617264188,275.2150229765588,381.16501341843644,447.2876521682964,0.6974376722511884,1.799896569821631,0.007485918892675799,0.0008308555534917675,0.3077830092142523,1.0189859952084637,9.616888475685034
0.9786951729630062,27,146,-13625.936378352177,-644.3599440130027,104.00733566926236,0.9671689914460863,0.0,-63.63404111343852,371.05455145447,434.68859256790853,0.763304133978646,1.7231490090029518,0.008278834913198974,0.0007072270185136614,0.29381372656079857,2.2967620844380776,9.616888475685034
0.9803185176336138,27,147,-13278.287817790431,-656.3064026807143,109.37478041986773,0.9302414116036204,0.0,-61.211172418502464,356.88727903782836,418.09845145633085,0.8237114748584219,1.6877507396673985,0.00915699437363288,0.000614623167718608,0.28256617512715393,3.348096841399176,9.616888475685034
0.9700789589420893,28,148,-10998.499494638285,-425.5240397789589,55.68638079695467,0.9342379343643307,0.0,-72.27398090424805,371.6953807142197,443.96936161846776,0.5063088908091645,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.3672672307896321,-3.283399317893906,9.616888475685034
0.9733006737499104,28,149,-21.484730006723343,-0.8893766903671051,75.28877955968639,0.9910098453142693,369.39502863462445,297.9103239707481,394.282621371247,465.76732603512335,0.5785809069024884,2.029991958735594,0.00699234492597015,0.0010664685859064096,0.3444232357796123,-1.1969041848480628,9.616888475685034
0.9758980252228825,28,150,-20.364427027617594,-0.8961945120770315,90.55369790724178,0.9984929966886258,360.8661948593893,291.40462843787395,397.25986378104716,466.7214302025625,0.6481238483332676,1.8433249845397115,0.0072479712201113395,0.0008855475121832297,0.3252821133989429,0.48523142628973776,9.616888475685034
0.9779709114945814,28,151,-47.83337711829059,-2.219047099368433,100.98249377316282,0.9792725098190722,329.2722441918983,262.2658948721548,389.61281165256304,456.6191609723066,0.7118517293468934,1.7464815275169039,0.007953954884085568,0.0007513019013949761,0.30998508348378434,1.8277050390246932,9.616888475685034
0.9796442052319768,28,152,-13957.92295076282,-677.2111560039767,107.39164739639598,0.9471663280752438,0.0,-64.55784396670649,376.8390641867506,441.39690815345705,0.7693956169211184,1.6998219256265186,0.00876479965732804,0.0006520064622617525,0.2978386321514745,2.9113885577384266,9.616888475685034
0.9810677536354326,28,153,-13508.623482788258,-681.807677267006,111.2024978258809,0.9095150299175697,0.0,-62.22151575549649,361.85913981381924,424.08065556931575,0.8231963676207819,1.6787269648523027,0.009637090473009933,0.0005749602067678241,0.287766315511327,3.833328267688914,9.616888475685034
0.9691049521397247,29,153,-10659.934615954544,-404.84647470390905,50.149861665678145,0.9091257434095645,0.0,-74.69885215252685,374.6222677342428,449.3211198867697,0.4704518692883884,2.514301740402347,0.008690414701702813,0.001368607532112829,0.38717307060280665,-3.914200172070609,9.616888475685034
0.9723766160143338,29,154,-29.3089802573512,-1.1888088895419824,69.63594478741932,0.9799852747094804,377.8858283774413,303.40777993906875,403.8212630312016,478.29931146957415,0.5371502653907964,2.1149530500352274,0.007105967439322186,0.001132863988938896,0.3636620763811253,-1.7953562772720584,9.616888475685034
0.9750738656208817,29,155,-21.561500532776765,-0.9300593466349473,85.9282467795202,0.9999895055242638,379.5807418991324,306.83889218742195,412.064380516807,484.80623022851745,0.6033374217656507,1.8932728207568188,0.0070787441546116105,0.0009417257110082507,0.34321804077123513,-0.04852314262898816,9.616888475685034
0.9772466500261564,29,156,-35.36409476727948,-1.6100308045652114,97.60067108902595,0.9885688155870285,346.29724458939467,275.92577668604093,407.3582716045998,477.7297395079535,0.6649424678669795,1.7752863930588894,0.007668059589441133,0.0007969253044695736,0.3265713224149303,1.3586479936112368,9.616888475685034
0.9789948673637338,29,157,-14591.264902821351,-695.5784436965595,105.14923467722448,0.9613547286100422,0.0,-67.89121122851955,396.1441980272744,464.035409255794,0.7206313871862675,1.714940758499124,0.008424677557461681,0.0006894696060534479,0.31332450780726345,2.4908546549539583,9.616888475685034
0.9804683648339776,29,158,-14212.115056984374,-705.3909664154335,109.77180046883363,0.926246497464479,0.0,-65.49014270017943,381.67719468562143,447.16733738580086,0.7723818729914349,1.6855763069413852,0.009249275841546488,0.0006065316079488543,0.3023994304267568,3.4451431266571526,9.616888475685034
0.9714525582787572,30,159,-12805.911197932832,-509.3463793243763,63.983693393031295,0.9646075732550589,0.0,-77.33167982474833,411.1909588009536,488.5226386257019,0.4996418638554961,2.2109465109154374,0.007352768476150591,0.0011996897148377106,0.3832673489971691,-2.3938083696960537,9.616888475685034
0.974249706018881,30,160,-25.37166221665517,-1.0733154518601624,81.08044500603818,0.9978974933028758,400.46732289733626,324.518654782276,425.38171836204344,501.33038647710373,0.5625740795376931,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.36157029955244185,-0.582277711547714,9.616888475685034
0.9764974140243375,30,161,-34.04834800395344,-1.5209044883571476,93.77176825866339,0.995215888410931,370.779869610493,297.0378076063826,424.23860927061963,497.98067127473,0.6213709054762252,1.811182231877184,0.007414810243372261,0.0008456113712296649,0.34376220065343077,0.8734165673214991,9.616888475685034
0.9783205549620968,30,162,-15179.649219813544,-710.7178242227152,102.48869840711959,0.9737758661246285,0.0,-71.2769978951714,415.09920007972016,486.37619797489157,0.6751717178901877,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.32938544912262974,2.0541463712932084,9.616888475685034
0.9798440014991285,30,163,-14900.984299170324,-726.9337657465765,108.01552256658326,0.9423676215100053,0.0,-68.83171343627716,401.7105573037144,470.5422707399915,0.7248885066780285,1.6958659189116878,0.008876848900871604,0.0006407655772864904,0.3175800625425435,3.0407836047490373,9.616888475685034
0.9811676517690086,30,164,-14431.91637401179,-730.459454557661,111.41579026969214,0.9066104775302973,0.0,-66.4812167761306,386.46807453179844,452.949291307929,0.7720096720510633,1.6778708004969396,0.00970471983994577,0.0005698226565966196,0.3075758561841266,3.898025791194255,9.616888475685034
0.9705285005431805,31,164,-12530.876298978728,-489.1240705928762,58.34820131652691,0.9449024949488409,0.0,-80.02609778776197,416.2174886093788,496.24358639714075,0.46563544260094814,2.321535371339518,0.007750617345599899,0.0012665189200400649,0.40319755935906554,-2.992260462120121,9.616888475685034
0.9734005718834863,31,165,-28.926665972748378,-1.2001350159088426,75.90016406884487,0.9919464999535075,412.6488533937356,333.56637107396614,436.93977236017946,516.0222546799489,0.5248301413587889,2.0213263081364,0.006987073264260284,0.0010593336555957326,0.3805183765108491,-1.1322066613427213,9.616888475685034
0.9757731525559127,31,166,-34.26420732510008,-1.5032712542332805,89.86757808802031,0.9989458329036994,406.4859787426556,329.444156646098,440.0228891876225,517.0647112841801,0.582155362394836,1.8504349395746142,0.007217640649325006,0.0008939694852461022,0.3611576278336772,0.40435952190811475,9.616888475685034
0.9776712170938537,31,167,-25.914719629162143,-1.1928439189040823,99.62517508292726,0.9834635257417262,377.7458935910659,303.1194572364513,433.20313049370105,507.82956684831566,0.6341964337401576,1.7576953336893932,0.007830892563796958,0.000769999880781387,0.3456332882628411,1.6336124685087405,9.616888475685034
0.9792446126976734,31,168,-15548.887994097575,-746.2445602472434,106.04985589938234,0.9561538520109184,0.0,-72.15730399990112,421.1735677867111,493.3308717866122,0.6820414163356204,1.7087053938943442,0.00855138729650549,0.0006748946520283059,0.3329334914650085,2.6525984637172044,9.616888475685034
0.9805932375009474,31,169,-15146.129460506532,-754.3666375250554,110.09080649606177,0.9228596690204285,0.0,-69.77732401956797,406.5079051350815,476.28522915464947,0.7268576885145679,1.6839061833919295,0.00932758328715626,0.0005998491477744576,0.32227959537150347,3.526015031038775,9.616888475685034
