0.3,(2.669674347301319-0.2297911418364869j),0.9968226944917039,0.3050979495186231,2.33,1.8796883046625255,0.005372704186440288,0.0018365801951990921,0.04899184554974121,1,0.6407043655705016,0
0.3,(2.891451927319132+0.08464494989080633j),0.1981046441296554,0.3050979495186231,2.33,1.8796883046625255,0.005372704186440288,0.0018365801951990921,0.04899184554974121,1,0.6407043655705016,7.605812866204112
0.3,(2.795510561848151+0.02978305221799968j),0.12354666525901517,0.3232305759390425,2.33,1.8395303323063479,0.005635576346758887,0.0013673024279782574,0.05018253349580934,1,1.0251269849129305,7.605812866204112
0.3,(2.891451927319132+0.08464494989080633j),0.1981046441296554,0.3050979495186231,2.33,1.8796883046625255,0.005372704186440288,0.0018365801951990921,0.04899184554974121,1,0.6407043655705016,7.605812866204112
0.3,(2.795510561848151+0.02978305221799968j),0.12354666525901517,0.3232305759390425,2.33,1.8395303323063479,0.005635576346758887,0.0013673024279782574,0.05018253349580934,1,1.0251269849129305,7.605812866204112
0.3,(2.8838031087597065+0.08682128627238339j),0.21069598714543517,0.3050979495186231,2.33,1.8796883046625255,0.005372704186440288,0.0018365801951990921,0.04899184554974121,1,0.6407043655705016,7.248379988971004
0.3,(2.786258724900665+0.02782231455151643j),0.18825469661855543,0.3232305759390425,2.33,1.8395303323063479,0.005635576346758887,0.0013673024279782574,0.05018253349580934,1,1.0251269849129305,7.248379988971004
0.3,(2.891451927319132+0.08464494989080633j),0.1981046441296554,0.3050979495186231,2.33,1.8796883046625255,0.005372704186440288,0.0018365801951990921,0.04899184554974121,1,0.6407043655705016,7.605812866204112
0.3,(2.795510561848151+0.02978305221799968j),0.12354666525901517,0.3232305759390425,2.33,1.8395303323063479,0.005635576346758887,0.0013673024279782574,0.05018253349580934,1,1.0251269849129305,7.605812866204112
0.3,(0.32298163909233674-0.01224882113904291j),0.9900900885998184,4.051030307341127,1.1489001135695736,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.05489757485377163,1,0.0,9.616888475685034
0.35,(0.32291402041966705-0.01228999953232171j),0.9922852081143668,4.051030307341127,1.1489001135695736,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.05489757485377163,1,0.0,9.616888475685034
0.25,(0.3300314770566685-0.011820741880250991j),0.9922705350336135,4.051030307341127,1.1489001135695736,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.05489757485377163,1,0.0,9.616888475685034
0.2,(0.3325284188644001-0.022115410372565657j),0.9927087457381464,4.051030307341127,1.1489001135695736,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.05489757485377163,1,0.0,9.616888475685034
0.15,(0.40050853845100365-0.007208412877626875j),0.0015396565770880804,4.051030307341127,1.1489001135695736,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.05489757485377163,1,0.0,9.616888475685034
0.1,(0.4508767746259328-0.01740349059090642j),0.0022404799649489385,4.051030307341127,1.1489001135695736,1.734577025257629,0.008105943385965984,0.0007298235716147572,0.05489757485377163,1,0.0,9.616888475685034
0.3,(3.251044041133858+0.18048105396444658j),0.06214111561857509,2.8128703976884655,1.1489001135695736,1.9514974744140479,0.006990234856792339,0.0009991489646907763,0.07231405991048837,1,0.582277711547714,9.616888475685034
0.3,(0.14388801266119508-0.03386407841737487j),0.9906679292486742,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,0.0,9.616888475685034
0.35,(0.15211197170954852-0.03384137815695605j),0.9899715460397406,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,0.0,9.616888475685034
0.25,(0.13243580416161546-0.03989396238333168j),0.9984273343182568,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,0.0,9.616888475685034
0.2,(0.1293759536791559-0.03594954754063259j),0.9984285383966438,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,0.0,9.616888475685034
0.15,(0.12840811668350374-0.0377107080341504j),0.9984271854981318,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,0.0,9.616888475685034
0.1,(0.14118613303003652-0.03142383608669004j),0.9984309858921129,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,0.0,9.616888475685034
0.3,(3.637099916624621+0.19359229948471146j),0.05517192051625966,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,0.5,9.616888475685034
0.3,(3.610581208133848+0.17842071178631563j),0.07097299493922116,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,1.0,9.616888475685034
0.3,(3.566171738285638+0.15382900313082745j),0.16178944419654553,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,1.5,9.616888475685034
0.3,(3.5036111336822096+0.12091764713409961j),0.2844741397146928,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,2.0,9.616888475685034
0.3,(3.422676365424059+0.08133773079220638j),0.31514104038732044,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,2.5,9.616888475685034
0.35,(3.422676365424183+0.08133773079218555j),0.3111013150910186,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,2.5,9.616888475685034
0.25,(3.4255537781315732-0.37886980238797785j),0.9136643145838935,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,2.5,9.616888475685034
0.2,(3.575973241430817-1.471977112160201j),0.5049228111022692,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,2.5,9.616888475685034
0.15,(3.3048499962282465-0.2762489916887251j),0.8900048415701926,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,2.5,9.616888475685034
0.1,(3.3002540391952175-0.3624729415111518j),0.8764531900578915,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,2.5,9.616888475685034
0.3,(3.2308417890804946-0.35866713939086076j),0.8818391042529184,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.0,9.616888475685034
0.35,(3.5331952196435146-0.057299469727762065j),0.9536056507943921,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.0,9.616888475685034
0.25,(3.153379976626328-0.11886601909586543j),0.9351438638338038,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.0,9.616888475685034
0.2,(3.266019453272229-0.1394727505311888j),0.905663471560218,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.0,9.616888475685034
0.15,(3.1957983420754283-0.24711182896659686j),0.8992817588711395,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.0,9.616888475685034
0.1,(3.2894284740651747-0.21541961834432288j),0.8805896054729407,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.0,9.616888475685034
0.3,(3.1412903819001916-0.2350576604137774j),0.9075333295024918,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.283399317893906,9.616888475685034
0.35,(3.219019416448333-0.15249433786361222j),0.9096646238603667,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.283399317893906,9.616888475685034
0.25,(3.2321416787037665-0.2112947208240879j),0.8798050235080148,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.283399317893906,9.616888475685034
0.2,(3.297007954926016-0.20003824208837614j),0.8761428875476207,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.283399317893906,9.616888475685034
0.15,(3.350991550629821-0.19077194259471517j),0.9007306664094525,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.283399317893906,9.616888475685034
0.1,(3.326611863343392-0.25180371154963427j),0.8767588231850255,2.025235563236658,1.1489001135695736,2.3795099131060504,0.008002243767990554,0.00129891099607642,0.09181680769740802,1,3.283399317893906,9.616888475685034
0.3,(0.32093652326319855-0.017275128619951764j),0.9924726027480221,3.0775824676844734,1.1489001135695736,1.6998219256265186,0.00876479965732804,0.0006520064622617525,0.07445965803786862,1,0.0,9.616888475685034
0.35,(0.3207435998525872-0.017514106559884505j),0.9910390328504957,3.0775824676844734,1.1489001135695736,1.6998219256265186,0.00876479965732804,0.0006520064622617525,0.07445965803786862,1,0.0,9.616888475685034
0.25,(0.31837914362650144-0.019336860327223055j),0.9922608682476864,3.0775824676844734,1.1489001135695736,1.6998219256265186,0.00876479965732804,0.0006520064622617525,0.07445965803786862,1,0.0,9.616888475685034
